6	0	1	3	0	0	1	0	1	0
6	0	2	3	28.3408	29.4987	1	0	1	0
6	0	3	3	74.6602	48.9735	1	0	1	0
6	0	4	3	131.9301	41.5608	1	0	1	0
6	0	5	3	166.8322	15.1889	1	0	1	0
6	0	6	3	-166.8322	-15.1889	1	0	1	0
6	0	7	3	-131.9301	-41.5608	1	0	1	0
6	0	8	3	-74.6602	-48.9735	1	0	1	0
6	0	9	3	-28.3408	-29.4987	1	0	1	0
6	0	10	3	30	0	1	0	1	0
6	0	11	3	58.3408	29.4987	1	0	1	0
6	0	12	3	104.6602	48.9735	1	0	1	0
6	0	13	3	161.9301	41.5608	1	0	1	0
6	0	14	3	-163.1678	15.1889	1	0	1	0
6	0	15	3	-136.8322	-15.1889	1	0	1	0
6	0	16	3	-101.9301	-41.5608	1	0	1	0
6	0	17	3	-44.6602	-48.9735	1	0	1	0
6	0	18	3	1.6592	-29.4987	1	0	1	0
6	0	19	3	60	0	1	0	1	0
6	0	20	3	88.3408	29.4987	1	0	1	0
6	0	21	3	134.6602	48.9735	1	0	1	0
6	0	22	3	-168.0699	41.5608	1	0	1	0
6	0	23	3	-133.1678	15.1889	1	0	1	0
6	0	24	3	-106.8322	-15.1889	1	0	1	0
6	0	25	3	-71.9301	-41.5608	1	0	1	0
6	0	26	3	-14.6602	-48.9735	1	0	1	0
6	0	27	3	31.6592	-29.4987	1	0	1	0
6	0	28	3	90	0	1	0	1	0
6	0	29	3	118.3408	29.4987	1	0	1	0
6	0	30	3	164.6602	48.9735	1	0	1	0
6	0	31	3	-138.0699	41.5608	1	0	1	0
6	0	32	3	-103.1678	15.1889	1	0	1	0
6	0	33	3	-76.8322	-15.1889	1	0	1	0
6	0	34	3	-41.9301	-41.5608	1	0	1	0
6	0	35	3	15.3398	-48.9735	1	0	1	0
6	0	36	3	61.6592	-29.4987	1	0	1	0
6	0	37	3	120	0	1	0	1	0
6	0	38	3	148.3408	29.4987	1	0	1	0
6	0	39	3	-165.3398	48.9735	1	0	1	0
6	0	40	3	-108.0699	41.5608	1	0	1	0
6	0	41	3	-73.1678	15.1889	1	0	1	0
6	0	42	3	-46.8322	-15.1889	1	0	1	0
6	0	43	3	-11.9301	-41.5608	1	0	1	0
6	0	44	3	45.3398	-48.9735	1	0	1	0
6	0	45	3	91.6592	-29.4987	1	0	1	0
6	0	46	3	150	0	1	0	1	0
6	0	47	3	178.3408	29.4987	1	0	1	0
6	0	48	3	-135.3398	48.9735	1	0	1	0
6	0	49	3	-78.0699	41.5608	1	0	1	0
6	0	50	3	-43.1678	15.1889	1	0	1	0
6	0	51	3	-16.8322	-15.1889	1	0	1	0
6	0	52	3	18.0699	-41.5608	1	0	1	0
6	0	53	3	75.3398	-48.9735	1	0	1	0
6	0	54	3	121.6592	-29.4987	1	0	1	0
6	0	55	3	180	0	1	0	1	0
6	0	56	3	-151.6592	29.4987	1	0	1	0
6	0	57	3	-105.3398	48.9735	1	0	1	0
6	0	58	3	-48.0699	41.5608	1	0	1	0
6	0	59	3	-13.1678	15.1889	1	0	1	0
6	0	60	3	13.1678	-15.1889	1	0	1	0
6	0	61	3	48.0699	-41.5608	1	0	1	0
6	0	62	3	105.3398	-48.9735	1	0	1	0
6	0	63	3	151.6592	-29.4987	1	0	1	0
6	0	64	3	-150	0	1	0	1	0
6	0	65	3	-121.6592	29.4987	1	0	1	0
6	0	66	3	-75.3398	48.9735	1	0	1	0
6	0	67	3	-18.0699	41.5608	1	0	1	0
6	0	68	3	16.8322	15.1889	1	0	1	0
6	0	69	3	43.1678	-15.1889	1	0	1	0
6	0	70	3	78.0699	-41.5608	1	0	1	0
6	0	71	3	135.3398	-48.9735	1	0	1	0
6	0	72	3	-178.3408	-29.4987	1	0	1	0
6	0	73	3	-120	0	1	0	1	0
6	0	74	3	-91.6592	29.4987	1	0	1	0
6	0	75	3	-45.3398	48.9735	1	0	1	0
6	0	76	3	11.9301	41.5608	1	0	1	0
6	0	77	3	46.8322	15.1889	1	0	1	0
6	0	78	3	73.1678	-15.1889	1	0	1	0
6	0	79	3	108.0699	-41.5608	1	0	1	0
6	0	80	3	165.3398	-48.9735	1	0	1	0
6	0	81	3	-148.3408	-29.4987	1	0	1	0
6	0	82	3	-90	0	1	0	1	0
6	0	83	3	-61.6592	29.4987	1	0	1	0
6	0	84	3	-15.3398	48.9735	1	0	1	0
6	0	85	3	41.9301	41.5608	1	0	1	0
6	0	86	3	76.8322	15.1889	1	0	1	0
6	0	87	3	103.1678	-15.1889	1	0	1	0
6	0	88	3	138.0699	-41.5608	1	0	1	0
6	0	89	3	-164.6602	-48.9735	1	0	1	0
6	0	90	3	-118.3408	-29.4987	1	0	1	0
6	0	91	3	-60	0	1	0	1	0
6	0	92	3	-31.6592	29.4987	1	0	1	0
6	0	93	3	14.6602	48.9735	1	0	1	0
6	0	94	3	71.9301	41.5608	1	0	1	0
6	0	95	3	106.8322	15.1889	1	0	1	0
6	0	96	3	133.1678	-15.1889	1	0	1	0
6	0	97	3	168.0699	-41.5608	1	0	1	0
6	0	98	3	-134.6602	-48.9735	1	0	1	0
6	0	99	3	-88.3408	-29.4987	1	0	1	0
6	0	100	3	-30	0	1	0	1	0
6	0	101	3	-1.6592	29.4987	1	0	1	0
6	0	102	3	44.6602	48.9735	1	0	1	0
6	0	103	3	101.9301	41.5608	1	0	1	0
6	0	104	3	136.8322	15.1889	1	0	1	0
6	0	105	3	163.1678	-15.1889	1	0	1	0
6	0	106	3	-161.9301	-41.5608	1	0	1	0
6	0	107	3	-104.6602	-48.9735	1	0	1	0
6	0	108	3	-58.3408	-29.4987	1	0	1	0
6	60	1	3	1.8884	2.547	1	0	1	0
6	60	2	3	30.9767	31.7098	1	0	1	0
6	60	3	3	79.4316	49.5394	1	0	1	0
6	60	4	3	135.3984	39.7976	1	0	1	0
6	60	5	3	168.8514	12.6974	1	0	1	0
6	60	6	3	-164.7589	-17.6571	1	0	1	0
6	60	7	3	-128.261	-43.1976	1	0	1	0
6	60	8	3	-70.0222	-48.1951	1	0	1	0
6	60	9	3	-25.8298	-27.228	1	0	1	0
6	60	10	3	31.8884	2.547	1	0	1	0
6	60	11	3	60.9767	31.7098	1	0	1	0
6	60	12	3	109.4316	49.5394	1	0	1	0
6	60	13	3	165.3984	39.7976	1	0	1	0
6	60	14	3	-161.1486	12.6974	1	0	1	0
6	60	15	3	-134.7589	-17.6571	1	0	1	0
6	60	16	3	-98.261	-43.1976	1	0	1	0
6	60	17	3	-40.0222	-48.1951	1	0	1	0
6	60	18	3	4.1702	-27.228	1	0	1	0
6	60	19	3	61.8884	2.547	1	0	1	0
6	60	20	3	90.9767	31.7098	1	0	1	0
6	60	21	3	139.4316	49.5394	1	0	1	0
6	60	22	3	-164.6016	39.7976	1	0	1	0
6	60	23	3	-131.1486	12.6974	1	0	1	0
6	60	24	3	-104.7589	-17.6571	1	0	1	0
6	60	25	3	-68.261	-43.1976	1	0	1	0
6	60	26	3	-10.0222	-48.1951	1	0	1	0
6	60	27	3	34.1702	-27.228	1	0	1	0
6	60	28	3	91.8884	2.547	1	0	1	0
6	60	29	3	120.9767	31.7098	1	0	1	0
6	60	30	3	169.4316	49.5394	1	0	1	0
6	60	31	3	-134.6016	39.7976	1	0	1	0
6	60	32	3	-101.1486	12.6974	1	0	1	0
6	60	33	3	-74.7589	-17.6571	1	0	1	0
6	60	34	3	-38.261	-43.1976	1	0	1	0
6	60	35	3	19.9778	-48.1951	1	0	1	0
6	60	36	3	64.1702	-27.228	1	0	1	0
6	60	37	3	121.8884	2.547	1	0	1	0
6	60	38	3	150.9767	31.7098	1	0	1	0
6	60	39	3	-160.5684	49.5394	1	0	1	0
6	60	40	3	-104.6016	39.7976	1	0	1	0
6	60	41	3	-71.1486	12.6974	1	0	1	0
6	60	42	3	-44.7589	-17.6571	1	0	1	0
6	60	43	3	-8.261	-43.1976	1	0	1	0
6	60	44	3	49.9778	-48.1951	1	0	1	0
6	60	45	3	94.1702	-27.228	1	0	1	0
6	60	46	3	151.8884	2.547	1	0	1	0
6	60	47	3	-179.0233	31.7098	1	0	1	0
6	60	48	3	-130.5684	49.5394	1	0	1	0
6	60	49	3	-74.6016	39.7976	1	0	1	0
6	60	50	3	-41.1486	12.6974	1	0	1	0
6	60	51	3	-14.7589	-17.6571	1	0	1	0
6	60	52	3	21.739	-43.1976	1	0	1	0
6	60	53	3	79.9778	-48.1951	1	0	1	0
6	60	54	3	124.1702	-27.228	1	0	1	0
6	60	55	3	-178.1116	2.547	1	0	1	0
6	60	56	3	-149.0233	31.7098	1	0	1	0
6	60	57	3	-100.5684	49.5394	1	0	1	0
6	60	58	3	-44.6016	39.7976	1	0	1	0
6	60	59	3	-11.1486	12.6974	1	0	1	0
6	60	60	3	15.2411	-17.6571	1	0	1	0
6	60	61	3	51.739	-43.1976	1	0	1	0
6	60	62	3	109.9778	-48.1951	1	0	1	0
6	60	63	3	154.1702	-27.228	1	0	1	0
6	60	64	3	-148.1116	2.547	1	0	1	0
6	60	65	3	-119.0233	31.7098	1	0	1	0
6	60	66	3	-70.5684	49.5394	1	0	1	0
6	60	67	3	-14.6016	39.7976	1	0	1	0
6	60	68	3	18.8514	12.6974	1	0	1	0
6	60	69	3	45.2411	-17.6571	1	0	1	0
6	60	70	3	81.739	-43.1976	1	0	1	0
6	60	71	3	139.9778	-48.1951	1	0	1	0
6	60	72	3	-175.8298	-27.228	1	0	1	0
6	60	73	3	-118.1116	2.547	1	0	1	0
6	60	74	3	-89.0233	31.7098	1	0	1	0
6	60	75	3	-40.5684	49.5394	1	0	1	0
6	60	76	3	15.3984	39.7976	1	0	1	0
6	60	77	3	48.8514	12.6974	1	0	1	0
6	60	78	3	75.2411	-17.6571	1	0	1	0
6	60	79	3	111.739	-43.1976	1	0	1	0
6	60	80	3	169.9778	-48.1951	1	0	1	0
6	60	81	3	-145.8298	-27.228	1	0	1	0
6	60	82	3	-88.1116	2.547	1	0	1	0
6	60	83	3	-59.0233	31.7098	1	0	1	0
6	60	84	3	-10.5684	49.5394	1	0	1	0
6	60	85	3	45.3984	39.7976	1	0	1	0
6	60	86	3	78.8514	12.6974	1	0	1	0
6	60	87	3	105.2411	-17.6571	1	0	1	0
6	60	88	3	141.739	-43.1976	1	0	1	0
6	60	89	3	-160.0222	-48.1951	1	0	1	0
6	60	90	3	-115.8298	-27.228	1	0	1	0
6	60	91	3	-58.1116	2.547	1	0	1	0
6	60	92	3	-29.0233	31.7098	1	0	1	0
6	60	93	3	19.4316	49.5394	1	0	1	0
6	60	94	3	75.3984	39.7976	1	0	1	0
6	60	95	3	108.8514	12.6974	1	0	1	0
6	60	96	3	135.2411	-17.6571	1	0	1	0
6	60	97	3	171.739	-43.1976	1	0	1	0
6	60	98	3	-130.0222	-48.1951	1	0	1	0
6	60	99	3	-85.8298	-27.228	1	0	1	0
6	60	100	3	-28.1116	2.547	1	0	1	0
6	60	101	3	0.9767	31.7098	1	0	1	0
6	60	102	3	49.4316	49.5394	1	0	1	0
6	60	103	3	105.3984	39.7976	1	0	1	0
6	60	104	3	138.8514	12.6974	1	0	1	0
6	60	105	3	165.2411	-17.6571	1	0	1	0
6	60	106	3	-158.261	-43.1976	1	0	1	0
6	60	107	3	-100.0222	-48.1951	1	0	1	0
6	60	108	3	-55.8298	-27.228	1	0	1	0
6	120	1	3	3.7853	5.0904	1	0	1	0
6	120	2	3	33.7515	33.8527	1	0	1	0
6	120	3	3	84.2973	49.8835	1	0	1	0
6	120	4	3	138.675	37.9218	1	0	1	0
6	120	5	3	170.8264	10.1871	1	0	1	0
6	120	6	3	-162.6215	-20.0973	1	0	1	0
6	120	7	3	-124.3855	-44.6934	1	0	1	0
6	120	8	3	-65.5489	-47.2162	1	0	1	0
6	120	9	3	-23.4305	-24.9053	1	0	1	0
6	120	10	3	33.7853	5.0904	1	0	1	0
6	120	11	3	63.7515	33.8527	1	0	1	0
6	120	12	3	114.2973	49.8835	1	0	1	0
6	120	13	3	168.675	37.9218	1	0	1	0
6	120	14	3	-159.1736	10.1871	1	0	1	0
6	120	15	3	-132.6215	-20.0973	1	0	1	0
6	120	16	3	-94.3855	-44.6934	1	0	1	0
6	120	17	3	-35.5489	-47.2162	1	0	1	0
6	120	18	3	6.5695	-24.9053	1	0	1	0
6	120	19	3	63.7853	5.0904	1	0	1	0
6	120	20	3	93.7515	33.8527	1	0	1	0
6	120	21	3	144.2973	49.8835	1	0	1	0
6	120	22	3	-161.325	37.9218	1	0	1	0
6	120	23	3	-129.1736	10.1871	1	0	1	0
6	120	24	3	-102.6215	-20.0973	1	0	1	0
6	120	25	3	-64.3855	-44.6934	1	0	1	0
6	120	26	3	-5.5489	-47.2162	1	0	1	0
6	120	27	3	36.5695	-24.9053	1	0	1	0
6	120	28	3	93.7853	5.0904	1	0	1	0
6	120	29	3	123.7515	33.8527	1	0	1	0
6	120	30	3	174.2973	49.8835	1	0	1	0
6	120	31	3	-131.325	37.9218	1	0	1	0
6	120	32	3	-99.1736	10.1871	1	0	1	0
6	120	33	3	-72.6215	-20.0973	1	0	1	0
6	120	34	3	-34.3855	-44.6934	1	0	1	0
6	120	35	3	24.4511	-47.2162	1	0	1	0
6	120	36	3	66.5695	-24.9053	1	0	1	0
6	120	37	3	123.7853	5.0904	1	0	1	0
6	120	38	3	153.7515	33.8527	1	0	1	0
6	120	39	3	-155.7027	49.8835	1	0	1	0
6	120	40	3	-101.325	37.9218	1	0	1	0
6	120	41	3	-69.1736	10.1871	1	0	1	0
6	120	42	3	-42.6215	-20.0973	1	0	1	0
6	120	43	3	-4.3855	-44.6934	1	0	1	0
6	120	44	3	54.4511	-47.2162	1	0	1	0
6	120	45	3	96.5695	-24.9053	1	0	1	0
6	120	46	3	153.7853	5.0904	1	0	1	0
6	120	47	3	-176.2485	33.8527	1	0	1	0
6	120	48	3	-125.7027	49.8835	1	0	1	0
6	120	49	3	-71.325	37.9218	1	0	1	0
6	120	50	3	-39.1736	10.1871	1	0	1	0
6	120	51	3	-12.6215	-20.0973	1	0	1	0
6	120	52	3	25.6145	-44.6934	1	0	1	0
6	120	53	3	84.4511	-47.2162	1	0	1	0
6	120	54	3	126.5695	-24.9053	1	0	1	0
6	120	55	3	-176.2147	5.0904	1	0	1	0
6	120	56	3	-146.2485	33.8527	1	0	1	0
6	120	57	3	-95.7027	49.8835	1	0	1	0
6	120	58	3	-41.325	37.9218	1	0	1	0
6	120	59	3	-9.1736	10.1871	1	0	1	0
6	120	60	3	17.3785	-20.0973	1	0	1	0
6	120	61	3	55.6145	-44.6934	1	0	1	0
6	120	62	3	114.4511	-47.2162	1	0	1	0
6	120	63	3	156.5695	-24.9053	1	0	1	0
6	120	64	3	-146.2147	5.0904	1	0	1	0
6	120	65	3	-116.2485	33.8527	1	0	1	0
6	120	66	3	-65.7027	49.8835	1	0	1	0
6	120	67	3	-11.325	37.9218	1	0	1	0
6	120	68	3	20.8264	10.1871	1	0	1	0
6	120	69	3	47.3785	-20.0973	1	0	1	0
6	120	70	3	85.6145	-44.6934	1	0	1	0
6	120	71	3	144.4511	-47.2162	1	0	1	0
6	120	72	3	-173.4305	-24.9053	1	0	1	0
6	120	73	3	-116.2147	5.0904	1	0	1	0
6	120	74	3	-86.2485	33.8527	1	0	1	0
6	120	75	3	-35.7027	49.8835	1	0	1	0
6	120	76	3	18.675	37.9218	1	0	1	0
6	120	77	3	50.8264	10.1871	1	0	1	0
6	120	78	3	77.3785	-20.0973	1	0	1	0
6	120	79	3	115.6145	-44.6934	1	0	1	0
6	120	80	3	174.4511	-47.2162	1	0	1	0
6	120	81	3	-143.4305	-24.9053	1	0	1	0
6	120	82	3	-86.2147	5.0904	1	0	1	0
6	120	83	3	-56.2485	33.8527	1	0	1	0
6	120	84	3	-5.7027	49.8835	1	0	1	0
6	120	85	3	48.675	37.9218	1	0	1	0
6	120	86	3	80.8264	10.1871	1	0	1	0
6	120	87	3	107.3785	-20.0973	1	0	1	0
6	120	88	3	145.6145	-44.6934	1	0	1	0
6	120	89	3	-155.5489	-47.2162	1	0	1	0
6	120	90	3	-113.4305	-24.9053	1	0	1	0
6	120	91	3	-56.2147	5.0904	1	0	1	0
6	120	92	3	-26.2485	33.8527	1	0	1	0
6	120	93	3	24.2973	49.8835	1	0	1	0
6	120	94	3	78.675	37.9218	1	0	1	0
6	120	95	3	110.8264	10.1871	1	0	1	0
6	120	96	3	137.3785	-20.0973	1	0	1	0
6	120	97	3	175.6145	-44.6934	1	0	1	0
6	120	98	3	-125.5489	-47.2162	1	0	1	0
6	120	99	3	-83.4305	-24.9053	1	0	1	0
6	120	100	3	-26.2147	5.0904	1	0	1	0
6	120	101	3	3.7515	33.8527	1	0	1	0
6	120	102	3	54.2973	49.8835	1	0	1	0
6	120	103	3	108.675	37.9218	1	0	1	0
6	120	104	3	140.8264	10.1871	1	0	1	0
6	120	105	3	167.3785	-20.0973	1	0	1	0
6	120	106	3	-154.3855	-44.6934	1	0	1	0
6	120	107	3	-95.5489	-47.2162	1	0	1	0
6	120	108	3	-53.4305	-24.9053	1	0	1	0
6	180	1	3	5.6992	7.6267	1	0	1	0
6	180	2	3	36.679	35.9179	1	0	1	0
6	180	3	3	89.212	50	1	0	1	0
6	180	4	3	141.7716	35.946	1	0	1	0
6	180	5	3	172.7665	7.6619	1	0	1	0
6	180	6	3	-160.4089	-22.5044	1	0	1	0
6	180	7	3	-120.303	-46.0331	1	0	1	0
6	180	8	3	-61.2627	-46.0505	1	0	1	0
6	180	9	3	-21.13	-22.5376	1	0	1	0
6	180	10	3	35.6992	7.6267	1	0	1	0
6	180	11	3	66.679	35.9179	1	0	1	0
6	180	12	3	119.212	50	1	0	1	0
6	180	13	3	171.7716	35.946	1	0	1	0
6	180	14	3	-157.2335	7.6619	1	0	1	0
6	180	15	3	-130.4089	-22.5044	1	0	1	0
6	180	16	3	-90.303	-46.0331	1	0	1	0
6	180	17	3	-31.2627	-46.0505	1	0	1	0
6	180	18	3	8.87	-22.5376	1	0	1	0
6	180	19	3	65.6992	7.6267	1	0	1	0
6	180	20	3	96.679	35.9179	1	0	1	0
6	180	21	3	149.212	50	1	0	1	0
6	180	22	3	-158.2284	35.946	1	0	1	0
6	180	23	3	-127.2335	7.6619	1	0	1	0
6	180	24	3	-100.4089	-22.5044	1	0	1	0
6	180	25	3	-60.303	-46.0331	1	0	1	0
6	180	26	3	-1.2627	-46.0505	1	0	1	0
6	180	27	3	38.87	-22.5376	1	0	1	0
6	180	28	3	95.6992	7.6267	1	0	1	0
6	180	29	3	126.679	35.9179	1	0	1	0
6	180	30	3	179.212	50	1	0	1	0
6	180	31	3	-128.2284	35.946	1	0	1	0
6	180	32	3	-97.2335	7.6619	1	0	1	0
6	180	33	3	-70.4089	-22.5044	1	0	1	0
6	180	34	3	-30.303	-46.0331	1	0	1	0
6	180	35	3	28.7373	-46.0505	1	0	1	0
6	180	36	3	68.87	-22.5376	1	0	1	0
6	180	37	3	125.6992	7.6267	1	0	1	0
6	180	38	3	156.679	35.9179	1	0	1	0
6	180	39	3	-150.788	50	1	0	1	0
6	180	40	3	-98.2284	35.946	1	0	1	0
6	180	41	3	-67.2335	7.6619	1	0	1	0
6	180	42	3	-40.4089	-22.5044	1	0	1	0
6	180	43	3	-0.303	-46.0331	1	0	1	0
6	180	44	3	58.7373	-46.0505	1	0	1	0
6	180	45	3	98.87	-22.5376	1	0	1	0
6	180	46	3	155.6992	7.6267	1	0	1	0
6	180	47	3	-173.321	35.9179	1	0	1	0
6	180	48	3	-120.788	50	1	0	1	0
6	180	49	3	-68.2284	35.946	1	0	1	0
6	180	50	3	-37.2335	7.6619	1	0	1	0
6	180	51	3	-10.4089	-22.5044	1	0	1	0
6	180	52	3	29.697	-46.0331	1	0	1	0
6	180	53	3	88.7373	-46.0505	1	0	1	0
6	180	54	3	128.87	-22.5376	1	0	1	0
6	180	55	3	-174.3008	7.6267	1	0	1	0
6	180	56	3	-143.321	35.9179	1	0	1	0
6	180	57	3	-90.788	50	1	0	1	0
6	180	58	3	-38.2284	35.946	1	0	1	0
6	180	59	3	-7.2335	7.6619	1	0	1	0
6	180	60	3	19.5911	-22.5044	1	0	1	0
6	180	61	3	59.697	-46.0331	1	0	1	0
6	180	62	3	118.7373	-46.0505	1	0	1	0
6	180	63	3	158.87	-22.5376	1	0	1	0
6	180	64	3	-144.3008	7.6267	1	0	1	0
6	180	65	3	-113.321	35.9179	1	0	1	0
6	180	66	3	-60.788	50	1	0	1	0
6	180	67	3	-8.2284	35.946	1	0	1	0
6	180	68	3	22.7665	7.6619	1	0	1	0
6	180	69	3	49.5911	-22.5044	1	0	1	0
6	180	70	3	89.697	-46.0331	1	0	1	0
6	180	71	3	148.7373	-46.0505	1	0	1	0
6	180	72	3	-171.13	-22.5376	1	0	1	0
6	180	73	3	-114.3008	7.6267	1	0	1	0
6	180	74	3	-83.321	35.9179	1	0	1	0
6	180	75	3	-30.788	50	1	0	1	0
6	180	76	3	21.7716	35.946	1	0	1	0
6	180	77	3	52.7665	7.6619	1	0	1	0
6	180	78	3	79.5911	-22.5044	1	0	1	0
6	180	79	3	119.697	-46.0331	1	0	1	0
6	180	80	3	178.7373	-46.0505	1	0	1	0
6	180	81	3	-141.13	-22.5376	1	0	1	0
6	180	82	3	-84.3008	7.6267	1	0	1	0
6	180	83	3	-53.321	35.9179	1	0	1	0
6	180	84	3	-0.788	50	1	0	1	0
6	180	85	3	51.7716	35.946	1	0	1	0
6	180	86	3	82.7665	7.6619	1	0	1	0
6	180	87	3	109.5911	-22.5044	1	0	1	0
6	180	88	3	149.697	-46.0331	1	0	1	0
6	180	89	3	-151.2627	-46.0505	1	0	1	0
6	180	90	3	-111.13	-22.5376	1	0	1	0
6	180	91	3	-54.3008	7.6267	1	0	1	0
6	180	92	3	-23.321	35.9179	1	0	1	0
6	180	93	3	29.212	50	1	0	1	0
6	180	94	3	81.7716	35.946	1	0	1	0
6	180	95	3	112.7665	7.6619	1	0	1	0
6	180	96	3	139.5911	-22.5044	1	0	1	0
6	180	97	3	-180.303	-46.0331	1	0	1	0
6	180	98	3	-121.2627	-46.0505	1	0	1	0
6	180	99	3	-81.13	-22.5376	1	0	1	0
6	180	100	3	-24.3008	7.6267	1	0	1	0
6	180	101	3	6.679	35.9179	1	0	1	0
6	180	102	3	59.212	50	1	0	1	0
6	180	103	3	111.7716	35.946	1	0	1	0
6	180	104	3	142.7665	7.6619	1	0	1	0
6	180	105	3	169.5911	-22.5044	1	0	1	0
6	180	106	3	-150.303	-46.0331	1	0	1	0
6	180	107	3	-91.2627	-46.0505	1	0	1	0
6	180	108	3	-51.13	-22.5376	1	0	1	0
6	240	1	3	7.6389	10.1521	1	0	1	0
6	240	2	3	39.7733	37.895	1	0	1	0
6	240	3	3	94.1271	49.8867	1	0	1	0
6	240	4	3	144.7014	33.8819	1	0	1	0
6	240	5	3	174.6807	5.1257	1	0	1	0
6	240	6	3	-158.1097	-24.8727	1	0	1	0
6	240	7	3	-116.0195	-47.2012	1	0	1	0
6	240	8	3	-57.1774	-44.7131	1	0	1	0
6	240	9	3	-18.9163	-20.131	1	0	1	0
6	240	10	3	37.6389	10.1521	1	0	1	0
6	240	11	3	69.7733	37.895	1	0	1	0
6	240	12	3	124.1271	49.8867	1	0	1	0
6	240	13	3	174.7014	33.8819	1	0	1	0
6	240	14	3	-155.3193	5.1257	1	0	1	0
6	240	15	3	-128.1097	-24.8727	1	0	1	0
6	240	16	3	-86.0195	-47.2012	1	0	1	0
6	240	17	3	-27.1774	-44.7131	1	0	1	0
6	240	18	3	11.0837	-20.131	1	0	1	0
6	240	19	3	67.6389	10.1521	1	0	1	0
